Texte;Type d'entité
verres;O
pensait;O
chambre;O
quil;O
occuperait;O
-;O
bas;O
plan;O
drame;O
sujets;O
tableaux;O
passions;O
futures;O
trouvait;O
bonheur;I-MISC
mérité;O
lexcellence;O
âme;I-MISC
tardait;O
venir;O
déclama;I-PER
mélancoliques;O
marchait;O
rapides;O
savança;O
jusquau;O
bout;O
côté;O
--;O
cercle;O
passagers;O
vit;O
monsieur;O
contait;O
galanteries;O
paysanne;O
maniant;O
croix;O
dor;O
quelle;O
portait;O
poitrine;O
Cétait;O
gaillard;B-PER
quarantaine;O
dannées;O
crépus;O
taille;O
robuste;O
emplissait;O
jaquette;O
velours;O
noir;O
émeraudes;O
brillaient;O
chemise;O
batiste;I-MISC
large;O
pantalon;O
blanc;O
tombait;O
détranges;O
bottes;O
rouges;O
cuir;O
Russie;B-LOC
rehaussées;O
dessins;O
bleus;O
présence;O
dérangea;O
tourna;O
plusieurs;O
fois;O
linterpellant;O
clins;O
ensuite;I-MISC
offrit;O
cigares;O
ceux;O
lentouraient;I-MISC
Mais;B-MISC
ennuyé;I-MISC
cette;O
compagnie;O
doute;O
alla;O
mettre;O
loin;O
suivit;O
conversation;O
roula;O
dabord;O
différentes;O
espèces;O
tabacs;O
naturellement;O
femmes;O
donna;O
conseils;O
exposait;O
théories;O
narrait;O
anecdotes;O
citait;O
lui-même;O
exemple;O
débitant;O
cela;O
ton;O
paterne;O
ingénuité;O
corruption;O
divertissante;O
républicain;O
avait;O
voyagé;O
connaissait;O
lintérieur;O
théâtres;O
restaurants;O
journaux;O
artistes;O
célèbres;O
appelait;O
familièrement;O
prénoms;O
confia;O
projets;O
encouragea;O
sinterrompit;O
observer;O
tuyau;O
marmotta;O
vite;I-MISC
long;O
calcul;O
afin;O
savoir;O
combien;O
chaque;O
piston;B-PER
tant;O
minute;O
etc;O
Et;O
trouvée;O
admira;O
beaucoup;O
paysage;O
disait;O
heureux;O
dêtre;O
échappé;O
aux;O
affaires;O
éprouvait;O
certain;O
respect;O
résista;O
lenvie;O
nom;O
Linconnu;B-MISC
répondit;O
haleine;O
" 
 ";O
Jacques;B-PER
Arnoux;B-LOC
lArt;B-MISC
industriel;O
boulevard;O
Montmartre;I-LOC
" 
";O
domestique;O
ayant;O
galon;O
casquette;O
vint;O
dire;O
Si;O
Monsieur;B-PER
voulait;O
descendre;O
Mademoiselle;I-PER
pleure;O
disparut;O
LArt;B-MISC
établissement;O
hybride;O
comprenant;O
journal;O
peinture;O
magasin;O
vu;O
ce;O
titre;O
-là;O
létalage;O
libraire;O
pays;O
natal;O
dimmenses;O
prospectus;O
développait;O
magistralement;O
dardait;O
daplomb;O
faisant;O
reluire;O
gabillots;O
mâts;O
bastingage;O
surface;O
coupait;O
proue;O
sillons;O
déroulaient;O
bord;O
prairies;I-MISC
détour;O
retrouvait;O
même;O
rideau;O
peupliers;O
pâles;O
campagne;O
toute;O
vide;O
y;O
ciel;I-MISC
nuages;O
blancs;O
arrêtés;O
lennui;O
vaguement;O
répandu;O
semblait;O
alanguir;O
marche;O
rendre;O
laspect;O
voyageurs;O
insignifiant;O
encore;O
À;O
part;O
quelques;O
bourgeois;O
Premières;B-MISC
cétaient;O
ouvriers;O
boutique;O
enfants;O
Comme;O
coutume;O
alors;O
vêtir;O
sordidement;O
voyage;O
presque;O
portaient;O
vieilles;O
calottes;O
grecques;O
chapeaux;O
déteints;O
maigres;O
habits;O
noirs;O
râpés;O
frottement;O
bureau;O
redingotes;O
ouvrant;O
capsule;O
boutons;O
avoir;O
trop;O
servi;O
çà;O
gilet;O
châle;O
laissait;O
calicot;O
maculée;O
café;O
épingles;O
chrysocale;O
piquaient;O
cravates;O
lambeaux;O
sous-pieds;O
cousus;O
retenaient;O
chaussons;O
lisière;O
trois;O
gredins;O
tenaient;O
bambous;O
ganse;O
lançaient;O
regards;O
obliques;O
pères;I-MISC
famille;O
ouvraient;O
yeux;O
questions;O
Ils;O
causaient;O
accroupis;B-PER
bagages;O
dautres;O
dormaient;O
coins;O
mangeaient;O
sali;I-MISC
écales;O
noix;O
bouts;O
pelures;O
poires;O
détritus;O
charcuterie;O
apportée;O
papier;O
ébénistes;O
blouse;O
stationnaient;O
cantine;O
joueur;O
harpe;O
haillons;O
reposait;O
accoudé;O
instrument;O
entendait;O
intervalles;O
bruit;O
charbon;O
terre;O
fourneau;O
éclat;O
voix;O
rire;O
capitaine;O
passerelle;O
tambour;O
lautre;O
sarrêter;O
rejoindre;O
grille;O
chasseurs;O
chiens;O
Ce;O
fut;O
apparition;O
Elle;O
assise;O
milieu;O
banc;O
seule;O
moins;O
distingua;O
léblouissement;O
envoyèrent;O
En;O
temps;O
passait;O
leva;O
tête;O
fléchit;O
involontairement;O
épaules;O
quand;O
mis;O
regarda;O
chapeau;O
paille;I-MISC
roses;O
palpitaient;O
vent;O
derrière;O
Ses;B-PER
bandeaux;O
contournant;O
pointe;O
grands;O
sourcils;O
descendaient;O
très;O
semblaient;O
presser;O
amoureusement;O
lovale;O
figure;O
robe;O
mousseline;O
claire;O
tachetée;O
pois;O
répandait;O
plis;O
nombreux;O
train;O
broder;O
chose;O
nez;O
menton;O
découpait;O
fond;O
lair;O
bleu;O
gardait;O
attitude;O
fit;O
tours;O
gauche;O
dissimuler;O
manœuvre;O
planta;O
ombrelle;O
posée;O
contre;O
affectait;O
dobserver;O
Jamais;B-MISC
navait;O
splendeur;O
peau;O
brune;I-MISC
séduction;O
ni;O
finesse;O
doigts;O
lumière;O
traversait;O
considérait;O
panier;O
ouvrage;O
ébahissement;O
extraordinaire;O
Quels;B-PER
étaient;O
demeure;O
vie;O
passé;O
souhaitait;O
connaître;O
meubles;O
toutes;O
robes;O
portées;O
fréquentait;O
désir;O
possession;O
physique;O
disparaissait;O
envie;O
profonde;O
curiosité;O
douloureuse;O
limites;O
Une;B-MISC
négresse;O
coiffée;O
foulard;O
présenta;O
tenant;O
main;O
fille;O
déjà;O
grande;O
Lenfant;B-PER
roulaient;O
larmes;O
venait;O
séveiller;O
prit;O
genoux;O
nétait;O
sage;O
quoiquelle;O
eût;O
sept;O
laimerait;O
pardonnait;O
caprices;O
réjouissait;O
dentendre;O
choses;O
sil;O
fait;O
découverte;O
acquisition;O
supposait;O
dorigine;O
andalouse;O
créole;O
peut-être;O
ramené;O
îles;O
Cependant;O
bandes;O
violettes;O
placé;O
dos;O
bordage;O
cuivre;O
dû;O
mer;O
durant;O
soirs;O
humides;O
envelopper;O
couvrir;O
pieds;O
dormir;O
dedans;O
entraîné;O
franges;O
glissait;O
allait;O
tomber;O
bond;O
rattrapa;O
dit;O
Je;O
vous;O
remercie;O
Leurs;B-MISC
rencontrèrent;O
"
 ";I-PER
Ma;B-MISC
es;O
tu;I-MISC
prête;O
  ;O
cria;O
sieur;O
apparaissant;O
capot;O
lescalier;O
Mlle;B-PER
Marthe;B-MISC
courut;O
cramponnée;O
cou;O
tirait;O
moustaches;O
Les;O
sons;O
retentirent;O
voulut;O
musique;O
dinstrument;O
amené;O
entra;O
reconnut;O
ancien;O
modèle;O
tutoya;O
surprit;O
assistants;O
harpiste;O
rejeta;O
étendit;O
mit;O
jouer;O
romance;O
orientale;O
question;O
poignards;O
fleurs;O
détoiles;O
Lhomme;B-PER
chantait;O
mordante;O
battements;O
coupaient;O
mélodie;O
fausse;O
mesure;O
pinçait;O
fort;O
cordes;O
vibraient;O
métalliques;O
exhaler;O
sanglots;O
plainte;O
amour;O
orgueilleux;O
vaincu;O
côtés;O
sinclinaient;O
courant;O
dair;O
frais;O
Mme;B-PER
regardait;O
manière;O
vague;O
Quand;O
sarrêta;O
remua;O
paupières;O
sortait;O
songe;O
sapprocha;O
humblement;O
Pendant;O
quArnoux;B-MISC
cherchait;O
monnaie;O
allongea;O
fermée;O
louvrant;O
pudeur;I-MISC
déposa;O
louis;B-PER
vanité;O
poussait;O
aumône;O
mais;O
pensée;O
bénédiction;O
lassociait;O
mouvement;I-MISC
cœur;O
religieux;O
montrant;O
chemin;O
lengagea;O
cordialement;O
affirma;O
déjeuner;O
mourait;O
faim;O
contraire;I-MISC
possédait;O
centime;O
bourse;O
Ensuite;O
songea;O
tenir;O
Autour;B-MISC
tables;O
rondes;O
garçon;O
circulait;O
sassit;O
banquette;O
ramassé;O
devaient;O
Montereau;B-LOC
prendre;O
diligence;O
Châlons;B-MISC
Leur;O
Suisse;I-MISC
durerait;O
blâma;O
mari;O
faiblesse;O
enfant;O
chuchota;O
oreille;O
gracieuseté;I-MISC
car;O
sourit;O
Puis;O
fermer;O
fenêtre;O
plafond;O
rabattait;O
crue;O
face;O
distinguait;O
lombre;O
cils;O
trempait;O
lèvres;O
verre;O
cassait;O
croûte;O
médaillon;O
lapis;B-PER
lazuli;I-PER
attaché;O
chaînette;O
poignet;O
sonnait;O
assiette;O
Ceux;B-MISC
pourtant;O
navaient;O
remarquer;O
Quelquefois;B-LOC
hublots;O
voyait;O
glisser;O
flanc;O
barque;O
accostait;O
déposer;O
attablés;I-MISC
penchaient;O
ouvertures;O
nommaient;O
riverains;O
plaignait;O
cuisine;O
récria;O
considérablement;O
laddition;O
réduire;O
emmena;O
boire;O
grogs;O
retourna;O
tente;O
revenue;O
lisait;O
mince;O
volume;O
couverture;O
grise;O
bouche;O
relevaient;O
moments;O
éclair;O
illuminait;O
front;O
jalousa;I-MISC
celui;O
inventé;O
paraissait;O
occupée;O
sentait;O
creuser;O
abîmes;O
songeait;O
faudrait;O
quitter;O
lheure;O
irrévocablement;O
arraché;O
parole;I-MISC
laisser;O
souvenir;I-MISC
plaine;O
sétendait;O
herbage;O
doucement;O
apercevait;O
vignobles;O
noyers;O
moulin;I-MISC
verdure;O
chemins;O
au-delà;O
formant;O
zigzags;O
roche;O
blanche;O
touchait;O
Quel;B-MISC
monter;O
côte;B-LOC
balayerait;O
feuilles;O
jaunies;O
écoutant;O
rayonnement;O
ils;O
quà;O
simple;O
facile;O
cependant;O
remuer;O
découvrit;O
château;O
toit;O
pointu;O
tourelles;O
carrées;O
parterre;B-LOC
sétalait;O
façade;O
avenues;O
senfonçaient;O
voûtes;O
noires;O
hauts;O
tilleuls;O
figura;O
passant;O
charmilles;O
moment;O
dame;O
montrèrent;O
perron;I-MISC
caisses;O
dorangers;O
jouait;O
baiser;O
cacha;O
bonne;O
gronda;O
nêtre;O
aimable;O
sauvé;O
Etait;B-MISC
-ce;O
ouverture;O
indirecte;O
Va;O
-t;O
-elle;O
enfin;O
me;O
parler;O
demandait;O
-il;O
pressait;O
Comment;I-MISC
obtenir;O
invitation;O
chez;O
nimagina;O
rien;O
mieux;O
couleur;O
lautomne;O
ajoutant;O
Voilà;O
lhiver;O
saison;O
bals;O
dîners;O
"  
";I-MISC
occupé;O
Surville;B-LOC
apparut;O
ponts;O
rapprochaient;O
longea;O
corderie;O
rangée;O
dessous;O
marmites;O
goudron;O
éclats;O
gamins;O
couraient;O
roue;O
manches;O
Dépêche;B-MISC
toi;O
arrivait;O
chercha;O
péniblement;O
foule;O
serrant;O
Au;O
cher;O
envoya;O
regard;O
tâché;O
neût;O
demeura;O
égard;O
salutations;O
Pourquoi;O
nas;O
voiture;O
jusquici;O
bonhomme;O
sexcusait;O
maladroit;O
Donne;B-MISC
-moi;O
largent;O
manger;O
auberge;O
quart;O
dheure;O
après;O
eut;O
dentrer;O
hasard;O
cour;O
diligences;O
verrait;O
quoi;O
laméricaine;O
lemporta;O
chevaux;O
nappartenaient;O
emprunté;O
Chambrion;B-MISC
receveur;O
latteler;O
sien;O
Isidore;B-PER
parti;O
sétait;O
reposé;O
Bray;B-LOC
soir;O
couché;O
bêtes;I-MISC
rafraîchies;O
trottaient;O
lestement;O
champs;O
moissonnés;O
prolongeaient;O
nen;O
finir;O
Deux;O
lignes;O
darbres;I-MISC
bordaient;O
tas;O
cailloux;I-MISC
succédaient;O
Villeneuve-Saint-Georges;B-PER
Ablon;I-PER
Châtillon;I-PER
Corbeil;B-LOC
autres;O
revint;O
mémoire;O
façon;O
nette;O
maintenant;O
détails;O
nouveaux;O
particularités;O
intimes;O
volant;O
pied;O
bottine;O
soie;O
marron;O
coutil;O
formait;O
dais;O
glands;O
bordure;O
tremblaient;O
brise;O
perpétuellement;O
ressemblait;O
livres;O
romantiques;O
naurait;O
voulu;O
ajouter;O
retrancher;O
Lunivers;B-PER
sélargir;O
point;O
lumineux;I-MISC
lensemble;O
convergeait;O
bercé;O
demi;O
closes;O
sabandonnait;O
joie;O
rêveuse;O
infinie;O
nattendit;O
quon;O
donné;O
lavoine;O
seul;O
appelée;O
Marie;B-PER
haut;O
perdit;O
pourpre;O
enflammait;O
loccident;O
De;O
grosses;O
meules;I-MISC
blé;I-MISC
levaient;O
chaumes;O
projetaient;O
ombres;O
géantes;O
chien;O
aboyer;O
ferme;O
frissonna;O
inquiétude;O
cause;O
leut;O
rejoint;O
plaça;O
siège;O
conduire;O
défaillance;O
passée;O
résolu;O
sintroduire;O
nimporte;O
comment;O
lier;O
eux;O
maison;O
amusante;O
plaisait;O
dailleurs;O
sait;O
Alors;O
flot;O
sang;O
monta;O
visage;O
tempes;O
bourdonnaient;O
claquer;O
fouet;O
secoua;I-MISC
rênes;O
menait;O
tel;O
vieux;O
cocher;O
répétait;O
Doucement;B-MISC
rendrez;O
poussifs;O
Peu;O
calma;O
écouta;O
attendait;O
impatience;O
Louise;B-PER
pleuré;O
Quest;B-MISC
donc;O
–;O
Roque;I-PER
savez;O
Ah;B-MISC
joubliais;O
répliqua;O
négligemment;O
pouvaient;O
boitaient;O
lun;O
neuf;O
sonnaient;O
Saint-Laurent;B-PER
lorsquil;B-PER
arriva;O
dArmes;I-LOC
Cette;O
spacieuse;O
jardin;O
donnant;O
ajoutait;O
considération;O
respectée;O
vieille;O
gentilshommes;O
éteinte;O
Son;O
plébéien;O
parents;O
épouser;O
mort;O
dépée;O
grossesse;O
laissant;O
fortune;O
compromise;O
recevait;O
semaine;O
donnait;O
beau;O
dîner;O
nombre;O
bougies;O
calculé;O
davance;O
impatiemment;O
fermages;O
gêne;O
dissimulée;O
vice;O
rendait;O
sérieuse;O
vertu;O
sexerçait;O
étalage;O
pruderie;O
aigreur;O
moindres;O
charités;I-MISC
grandes;O
aumônes;O
consultait;O
choix;O
domestiques;O
léducation;O
jeunes;O
filles;O
lart;O
confitures;O
Monseigneur;B-PER
descendait;O
tournées;O
épiscopales;O
nourrissait;O
haute;O
ambition;O
fils;O
naimait;O
entendre;O
blâmer;B-MISC
Gouvernement;B-MISC
sorte;O
prudence;O
anticipée;O
aurait;O
besoin;O
protections;O
grâce;O
moyens;O
deviendrait;O
conseiller;O
dEtat;I-ORG
ambassadeur;O
ministre;O
triomphes;O
collège;O
Sens;B-LOC
légitimaient;O
cet;O
orgueil;O
remporté;O
prix;O
dhonneur;O
salon;O
levèrent;O
lembrassa;O
fauteuils;O
chaises;O
demi-cercle;O
Gamblin;I-MISC
demanda;O
immédiatement;O
opinion;O
Lafargel;I-PER
procès;O
fureur;O
lépoque;O
manqua;O
damener;O
discussion;O
violente;O
larrêta;I-MISC
regret;O
toutefois;O
jugeait;O
utile;O
qualité;O
futur;O
jurisconsulte;O
sortit;O
piqué;O
Rien;O
surprendre;O
ami;O
père;O
propos;O
parla;O
Dambreuse;I-PER
dacquérir;O
domaine;O
Fortelle;B-LOC
Percepteur;B-LOC
lécart;O
Guizot;I-PER
Tous;O
désiraient;O
Benoît;I-PER
sy;O
adroitement;O
sinformant;O
parent;O
nouvelles;O
Navait;B-MISC
arrière-cousin;O
Amérique;B-LOC
cuisinière;O
annonça;O
potage;O
retira;O
discrétion;O
dès;O
quils;O
furent;O
seuls;O
salle;O
basse;I-MISC
Eh;B-MISC
vieillard;O
montrer;O
intentions;O
soupira;O
Où;O
est-elle;O
présent;O
roulait;O
enveloppée;O
appuyait;O
drap;O
coupé;I-MISC
belle;O
endormie;O
chambres;O
Cygne;B-LOC
Croix;I-LOC
apporta;I-MISC
billet;O
Cest;B-LOC
Deslauriers;B-LOC
a;O
moi;O
camarade;O
ricanement;O
mépris;O
Lheure;I-ORG
est;O
choisie;O
vraiment;O
hésitait;O
lamitié;O
forte;O
sois;O
longtemps;O
2;I-MISC
Charles;B-PER
ligne;O
démissionnaire;O
1818;O
marier;O
Nogent;B-LOC
dot;O
acheté;O
charge;I-MISC
dhuissier;O
suffisant;O
peine;O
Aigri;B-LOC
longues;O
injustices;O
souffrant;O
blessures;O
toujours;O
regrettant;O
lEmpereur;B-MISC
dégorgeait;O
entourage;O
colères;O
létouffaient;O
denfants;I-MISC
battus;I-MISC
gamin;O
cédait;O
malgré;O
coups;O
tâchait;O
sinterposer;O
rudoyée;O
Capitaine;B-ORG
étude;O
jour;O
courbé;O
pupitre;O
copier;O
actes;O
rendit;O
lépaule;O
visiblement;O
1833;O
daprès;O
linvitation;O
président;O
vendit;O
mourut;O
cancer;O
Dijon;B-LOC
sétablit;O
marchand;O
dhommes;O
Troyes;B-LOC
obtenu;O
demi-bourse;O
douze;O
quinze;O
mille;O
différences;O
caractère;O
séparaient;O
commode;I-MISC
sortes;O
provisions;O
recherchées;O
nécessaire;O
toilette;O
aimait;O
tard;O
regarder;O
hirondelles;O
lire;O
pièces;O
théâtre;O
douceurs;O
rude;O
lhuissier;O
travaillait;O
quau;O
seconde;O
année;O
passa;O
classe;O
Troisième;I-MISC
pauvreté;O
humeur;O
querelleuse;O
sourde;O
malveillance;O
lentourait;O
layant;O
appelé;O
gueux;O
pleine;O
Moyens;B-LOC
sauta;O
gorge;O
laurait;O
tué;O
maîtres;O
détudes;O
intervinrent;O
emporté;O
dadmiration;O
serra;O
lintimité;O
complète;O
Laffection;B-MISC
flatta;O
petit;O
accepta;O
dévouement;O
soffrait;O
vacances;O
traduction;O
Platon;B-PER
ouverte;O
lenthousiasma;O
séprit;O
métaphysiques;O
progrès;O
abordait;O
forces;O
lorgueil;O
intelligence;O
saffranchit;O
Jouffroy;I-LOC
Cousin;I-PER
Laromiguière;B-PER
Malebranche;I-PER
Ecossais;B-LOC
bibliothèque;O
contenait;O
eu;O
voler;O
clef;O
procurer;O
distractions;O
sérieuses;O
dessina;O
rue;O
Trois-Rois;I-LOC
généalogie;B-MISC
Christ;I-PER
sculptée;O
poteau;O
portail;O
cathédrale;O
Après;O
drames;O
moyen;O
âge;O
entama;O
mémoires;O
Froissart;B-MISC
Comines;I-PER
Pierre;B-PER
lEstoile;O
Brantôme;O
images;O
lectures;O
amenaient;O
esprit;I-MISC
lobsédaient;O
reproduire;O
ambitionnait;O
Walter;B-PER
Scott;I-PER
France;I-LOC
méditait;O
vaste;O
système;O
philosophie;O
applications;O
lointaines;O
récréations;O
linscription;O
morale;O
peinte;O
lhorloge;O
chuchotaient;O
chapelle;O
barbe;O
saint;O
Louis;B-PER
rêvaient;O
dortoir;O
doù;O
domine;O
cimetière;O
promenade;O
rangeaient;O
parlaient;O
interminablement;O
feraient;O
seraient;O
sortis;O
Dabord;B-MISC
entreprendraient;O
prélèverait;O
majorité;O
reviendraient;O
travailleraient;O
ensemble;O
quitteraient;O
délassement;O
travaux;O
auraient;I-MISC
amours;O
princesses;O
boudoirs;O
satin;O
fulgurantes;O
orgies;O
courtisanes;O
illustres;O
doutes;O
emportements;O
despoir;O
crises;O
gaieté;O
verbeuse;O
tombaient;O
silences;O
profonds;O
dété;O
marché;O
pierreux;O
vignes;O
blés;O
ondulaient;O
senteurs;I-MISC
dangélique;O
passaient;O
détouffement;O
prenait;O
sétendaient;O
étourdis;O
enivrés;O
jouaient;O
barres;O
faisaient;O
cerfs;O
volants;O
pion;O
revenait;O
suivant;O
traversaient;O
ruisseaux;I-MISC
boulevards;O
ombragés;O
rues;O
désertes;O
souvrait;O
remontait;O
tristes;O
débauches;O
censeur;O
prétendait;O
sexaltaient;O
mutuellement;O
travailla;O
hautes;O
classes;O
exhortations;O
1837;O
lemmena;O
déplut;O
mangea;O
extraordinairement;O
refusa;O
dassister;O
dimanche;O
offices;O
discours;O
républicains;O
crut;O
conduit;O
lieux;O
déshonnêtes;O
surveilla;I-MISC
relations;O
aimèrent;O
davantage;O
adieux;O
pénibles;O
lannée;I-MISC
suivante;O
étudier;O
comptait;O
ly;I-MISC
lis;O
sétaient;O
vus;O
depuis;O
embrassades;O
étant;O
finies;O
allèrent;O
causer;O
laise;O
Villenauxe;B-LOC
fâché;O
rouge;O
lorsque;O
réclamé;O
comptes;O
tutelle;O
vivres;O
net;O
concourir;O
chaire;O
professeur;O
lEcole;B-MISC
dargent;O
acceptait;O
maître;O
clerc;O
avoué;O
force;O
privations;O
économiserait;O
quatre;O
francs;O
toucher;O
succession;O
maternelle;O
travailler;O
librement;I-MISC
années;O
attendant;O
position;O
fallait;O
abandonner;O
projet;O
Capitale;I-LOC
baissa;O
premier;I-MISC
rêves;O
sécroulait;O
Console;B-MISC
nous;O
sommes;O
te;O
rejoindrai;I-MISC
Ny;B-MISC
pense;I-MISC
secouait;O
mains;I-MISC
distraire;O
neut;O
grandchose;O
narrer;O
chagrin;O
sévanouit;I-MISC
paria;O
delle;O
retenu;O
sétendit;O
revanche;O
rapportant;O
manières;I-MISC
fortement;O
cultiver;O
connaissance;O
derniers;O
écrit;O
opinions;O
littéraires;O
changées;O
estimait;O
pardessus;O
passion;O
Werther;B-PER
René;I-PER
Frank;I-PER
Lara;I-PER
Lélia;I-PER
médiocres;O
lenthousiasmaient;O
également;O
capable;O
dexprimer;O
troubles;O
intérieurs;O
rêvait;O
symphonies;O
lappréhendait;O
peindre;O
composé;O
trouva;O
beaux;O
demander;O
pièce;O
Quant;O
métaphysique;I-MISC
Léconomie;B-MISC
sociale;I-MISC
Révolution;B-MISC
française;O
préoccupaient;O
diable;O
vingt-deux;O
maigre;O
mauvais;O
paletot;O
lasting;O
souliers;O
poussière;O
exprès;O
aborda;O
Madame;B-PER
priait;O
revenir;O
craignant;O
froid;O
envoyait;O
manteau;O
Reste;O
continuèrent;O
promener;O
sappuient;O
étroite;O
formée;O
canal;O
allaient;O
pâté;O
sinclinant;O
léglise;O
apparaissait;O
moulins;O
vannes;O
fermées;O
haies;O
darbustes;O
terminaient;O
perdaient;O
vapeurs;O
nuit;O
silencieuse;O
clarté;O
odeurs;O
feuillage;O
humide;O
chute;O
prise;O
deau;O
cent;O
murmurait;O
doux;O
font;O
ondes;O
ténèbres;O
Ces;O
bonnes;O
dorment;O
cest;O
drôle;O
Patience;B-LOC
89;O
prépare;O
las;O
constitutions;O
chartes;O
subtilités;O
mensonges;O
javais;O
tribune;O
je;O
secouerais;O
entreprendre;O
faut;O
Quelle;O
malédiction;O
cabaretier;O
perdre;O
jeunesse;O
quête;O
pain;O
mordit;O
grelottait;O
vêtement;O
jeta;O
moitié;O
enveloppèrent;O
marchaient;O
veux;O
vive;O
Lamertume;I-PER
tristesse;O
Jaurais;B-MISC
meût;O
aimé;O
…;O
ris;O
Lamour;B-LOC
pâture;O
latmosphère;O
génie;O
émotions;O
extraordinaires;O
produisent;I-MISC
œuvres;O
sublimes;O
chercher;O
celle;O
jy;O
renonce;O
Dailleurs;B-PER
jamais;O
trouve;O
repoussera;O
suis;I-MISC
race;I-MISC
déshérités;I-MISC
méteindrai;I-MISC
trésor;O
strass;O
diamant;O
sais;O
Lombre;B-ORG
quelquun;O
sallongea;O
pavés;O
entendirent;O
mots;O
Serviteur;B-MISC
messieurs;O
Celui;O
prononçait;O
habillé;O
ample;O
redingote;O
coiffé;I-MISC
paraître;O
visière;O
Lui;O
reprit;O
Nogentais;B-LOC
justifia;O
contant;O
dinspecter;O
pièges;O
loup;O
voilà;O
retour;O
nos;O
Très;O
jai;I-MISC
appris;O
ma;I-MISC
fillette;O
santé;O
jespère;O
Vous;B-MISC
partez;O
rebuté;O
laccueil;O
effet;I-MISC
